transaction_id,date,product_id,outlet_id,distributor_id,qty_sold,sell_in_value,sell_out_value,stock_available
2546,2025-02-15,12,93,9,71,2273128,1783247,193
2547,2025-10-16,4,31,7,39,1179984,1023856,164
2548,2025-07-09,22,7,6,80,764020,710983,192
2549,2025-01-22,18,92,1,121,272452,229826,123
2550,2025-07-30,20,110,10,143,1979479,1766013,402
2551,2025-01-09,25,80,11,135,824966,642587,31
2552,2025-05-18,26,7,2,101,1110383,1046010,63
2553,2025-10-12,17,95,1,67,2673866,2456361,492
2554,2025-11-26,6,71,8,128,1094446,950638,193
2555,2025-04-07,17,83,2,103,1173232,945287,344
2556,2025-02-03,5,90,7,76,766685,667013,330
2557,2025-12-09,22,94,5,105,1298169,1020979,124
2558,2025-08-03,25,92,3,95,2265939,1924018,53
2559,2025-06-08,25,33,2,119,221038,207569,149
2560,2025-11-20,13,21,6,96,1268914,1204507,21
2561,2025-04-06,13,101,4,95,1475772,1291297,95
2562,2025-05-31,7,111,12,6,2854581,2196484,193
2563,2025-06-07,14,102,5,75,2201594,1942715,417
2564,2025-09-29,17,118,1,58,507033,423233,284
2565,2025-12-24,17,67,3,71,1440626,1320857,68
2566,2025-08-27,20,107,12,16,2875609,2611913,19
2567,2025-05-29,22,82,1,75,1051671,838252,110
2568,2025-04-17,25,106,6,50,2257095,1826610,161
2569,2025-12-29,4,51,12,57,643142,601574,46
2570,2025-02-18,23,77,8,135,2006433,1837667,403
2571,2025-03-05,18,7,10,71,1485723,1317038,323
2572,2025-12-14,7,64,4,35,1748670,1570526,115
2573,2025-01-21,14,110,1,20,401756,386155,313
2574,2025-09-16,16,98,6,100,449749,385072,256
2575,2025-07-28,25,71,12,135,85156,64076,94
2576,2025-04-17,27,4,1,28,1453365,1350300,57
2577,2025-10-09,5,108,10,135,105030,84676,193
2578,2025-06-20,16,82,12,128,1156822,1061650,421
2579,2025-11-02,4,93,7,1,2654906,2406480,200
2580,2025-07-08,20,102,6,35,293039,224918,309
2581,2025-02-06,26,16,9,148,1253078,971181,149
2582,2025-04-26,8,51,9,123,1488437,1403231,300
2583,2025-03-13,25,53,4,61,995888,962593,310
2584,2025-11-05,17,19,2,62,1942855,1580035,172
2585,2025-08-03,3,12,5,10,2966790,2734145,374
2586,2025-05-31,5,67,9,105,229740,216140,322
2587,2025-01-11,25,102,6,61,2115172,2041534,219
2588,2025-08-11,26,96,1,133,2959531,2284984,382
2589,2025-03-07,14,100,1,15,1202940,1144249,28
2590,2025-09-24,7,47,7,102,2597735,2001106,446
2591,2025-01-14,13,20,11,117,354839,292276,381
2592,2025-04-19,4,23,4,66,1478300,1229698,418
2593,2025-08-09,17,71,3,112,2449315,1898263,320
2594,2025-09-06,14,98,9,37,2655412,2120339,268
2595,2025-05-16,10,96,1,30,1065441,873577,283
2596,2025-01-03,26,68,8,50,1487007,1217325,244
2597,2025-12-08,18,95,9,35,1758999,1337908,119
2598,2025-11-27,12,79,12,32,273977,211940,189
2599,2025-08-20,23,89,1,13,2178187,1818123,289
2600,2025-10-25,23,9,5,74,2457897,1946184,8
2601,2025-08-20,9,75,3,104,2557566,2333567,319
2602,2025-11-17,14,99,10,147,1626504,1545184,336
2603,2025-06-01,27,71,11,117,426038,406655,151
2604,2025-03-16,18,101,6,208,2325437,2084658,291
2605,2025-05-08,5,43,10,27,1284834,969912,256
2606,2025-06-08,19,80,4,45,848493,657515,429
2607,2025-04-25,10,100,3,111,1745388,1535418,491
2608,2025-01-29,14,80,12,6,2390038,2052528,203
2609,2025-11-24,4,59,7,8,2742474,2335648,383
2610,2025-04-21,10,72,12,59,2231011,1984591,166
2611,2025-12-10,22,78,6,63,2231912,1745043,459
2612,2025-10-15,25,3,5,1,1495704,1452036,454
2613,2025-12-06,4,19,12,145,2608554,2216890,15
2614,2025-10-09,26,109,3,104,2526787,2338577,278
2615,2025-12-13,5,56,11,69,442156,411305,195
2616,2025-10-21,13,45,7,19,958620,722257,246
2617,2025-08-07,4,87,11,38,848119,793553,160
2618,2025-10-20,11,119,2,65,855477,794533,204
2619,2025-10-05,5,31,10,80,2185031,1775419,460
2620,2025-01-21,28,4,3,123,988411,741530,341
2621,2025-09-21,14,77,7,100,312584,306220,59
2622,2025-07-18,17,26,2,21,2853116,2266705,313
2623,2025-06-21,27,106,1,13,327757,274101,28
2624,2025-11-10,21,36,2,76,2691832,2394391,439
2625,2025-06-14,2,59,7,46,2690470,2340751,446
2626,2025-10-26,15,83,7,37,260970,239542,112
2627,2025-11-23,9,35,1,127,1898218,1616939,144
2628,2025-07-20,6,8,12,115,636072,583268,390
2629,2025-07-30,22,17,10,36,1495149,1128054,408
2630,2025-02-17,24,112,8,122,1662597,1599934,82
2631,2025-10-17,23,120,10,18,1155391,872584,479
2632,2025-09-26,22,69,5,18,869015,691423,232
2633,2025-04-29,3,120,3,81,1551053,1418331,87
2634,2025-04-14,12,118,7,28,2009548,1758912,40
2635,2025-08-26,1,27,3,27,379649,337383,0
2636,2025-07-14,4,29,7,61,2202912,2148489,162
2637,2025-03-09,15,64,9,205,2095644,1752955,97
2638,2025-04-22,15,10,11,140,1294568,1062364,303
2639,2025-01-26,24,22,10,83,250427,195933,202
2640,2025-05-31,17,6,2,111,1205076,982733,27
2641,2025-05-02,15,27,11,65,476206,400785,273
2642,2025-02-25,5,116,8,128,2848759,2472950,468
2643,2025-04-06,3,2,3,24,2111816,2018222,301
2644,2025-10-02,27,24,2,50,1145125,995649,498
2645,2025-08-03,6,74,9,88,2110686,1963804,351
2646,2025-11-07,15,30,7,60,2312239,1863425,58
2647,2025-09-21,6,70,11,82,1763059,1334117,117
2648,2025-10-21,25,58,12,6,2117062,1970327,301
2649,2025-10-06,24,82,7,104,2905252,2798438,60
2650,2025-08-21,16,90,1,104,2132322,1714959,207
2651,2025-09-23,25,104,3,4,1581282,1464019,192
2652,2025-10-04,5,11,11,44,806857,646694,178
2653,2025-06-17,22,21,2,101,2896871,2754616,187
2654,2025-01-08,25,43,9,115,489986,444883,207
2655,2025-10-19,5,94,2,134,2781757,2579024,89
2656,2025-02-07,19,18,6,146,1719041,1672370,386
2657,2025-11-01,2,72,10,137,2909936,2362166,220
2658,2025-11-16,20,70,5,140,117806,114178,64
2659,2025-01-20,28,43,1,59,2827944,2668464,221
2660,2025-11-03,23,89,5,130,1274181,1145648,152
2661,2025-11-07,11,109,12,132,2371718,2122186,331
2662,2025-02-13,10,45,8,140,2178755,1863518,414
2663,2025-01-19,23,84,8,24,1547105,1488994,120
2664,2025-10-06,13,58,7,123,872036,762187,497
2665,2025-12-03,6,4,10,116,1203014,1007527,39
2666,2025-11-11,3,93,11,119,2125753,1892769,252
2667,2025-07-16,18,20,10,148,1880665,1629286,367
2668,2025-03-20,27,107,3,114,3100651,2736836,252
2669,2025-01-20,26,83,9,82,2908681,2532323,204
2670,2025-11-26,6,88,11,61,1596359,1216314,137
2671,2025-01-16,22,115,6,100,1647774,1511615,169
2672,2025-12-18,15,73,1,8,2872813,2237087,143
2673,2025-10-05,6,100,12,88,1620889,1315698,93
2674,2025-09-26,13,59,10,101,872533,682566,423
2675,2025-11-10,10,24,11,64,2708974,2624663,349
2676,2025-09-30,24,74,5,101,981962,932124,99
2677,2025-10-07,19,120,2,88,1748278,1377323,40
2678,2025-12-17,22,118,6,48,2285732,2114632,369
2679,2025-09-05,6,117,6,100,753298,732796,87
2680,2025-07-26,19,29,12,57,1490009,1299050,400
2681,2025-12-18,12,14,4,130,495479,435419,200
2682,2025-07-09,12,4,11,126,2226571,1804536,197
2683,2025-10-14,11,3,10,83,2095848,1944508,147
2684,2025-05-14,8,1,4,79,2684558,2398200,449
2685,2025-12-12,17,106,10,20,524782,503891,306
2686,2025-09-05,6,7,4,134,1449283,1280955,137
2687,2025-01-20,3,108,6,54,1704781,1399187,166
2688,2025-05-31,15,14,6,84,898495,696029,373
2689,2025-03-30,12,80,4,151,2864236,2627660,486
2690,2025-09-26,4,31,7,115,1380937,1050247,491
2691,2025-11-14,9,109,3,28,1238996,1200077,405
2692,2025-02-14,2,100,6,46,1965257,1647031,270
2693,2025-03-04,23,76,9,170,3367057,2571868,375
2694,2025-03-09,25,62,1,98,2189721,1707650,432
2695,2025-09-21,17,72,6,103,732788,699623,478
2696,2025-06-19,18,104,7,107,294817,285906,442
2697,2025-10-26,17,54,8,138,1904727,1551007,441
2698,2025-03-27,5,64,12,121,3065955,2537309,379
2699,2025-12-09,9,70,11,87,2517598,2132536,186
2700,2025-06-12,26,92,10,74,795642,688602,155
2701,2025-11-11,4,11,12,110,1443745,1091241,477
2702,2025-01-04,2,6,3,79,1612393,1446329,300
2703,2025-11-28,8,10,4,34,2745471,2613126,452
2704,2025-03-01,26,42,6,25,1293399,971706,174
2705,2025-09-04,2,67,4,109,2380129,2189184,349
2706,2025-02-21,10,39,5,134,2251136,2007763,197
2707,2025-10-28,20,92,8,37,2145409,2084290,353
2708,2025-04-24,14,58,11,113,1277539,1147132,76
2709,2025-01-04,5,47,9,43,1597003,1303505,486
2710,2025-02-05,17,28,3,140,494014,454256,97
2711,2025-02-02,5,26,10,37,2755946,2071449,156
2712,2025-11-16,3,8,7,3,426862,371159,212
2713,2025-05-15,16,21,4,142,1992743,1652684,272
2714,2025-03-26,25,61,7,186,581404,524999,90
2715,2025-04-03,12,62,8,83,1141947,1052612,185
2716,2025-10-15,21,35,8,35,1639262,1287793,292
2717,2025-01-17,11,19,10,24,2192988,2056657,437
2718,2025-12-09,24,59,7,142,1061200,973967,200
2719,2025-01-28,18,112,3,113,557216,500628,89
2720,2025-02-02,15,88,4,51,1907650,1776134,372
2721,2025-04-22,19,84,10,48,172752,142509,88
2722,2025-03-21,19,73,10,77,2488922,2371341,489
2723,2025-02-21,24,55,6,150,366094,328489,120
2724,2025-10-11,18,19,4,43,1413578,1272592,359
2725,2025-05-06,26,74,9,53,1393031,1222896,157
2726,2025-05-17,14,16,8,119,2118218,1695292,413
2727,2025-07-21,10,32,1,147,1445126,1170608,129
2728,2025-10-23,26,100,8,30,806906,770960,309
2729,2025-10-26,15,1,3,147,781195,664978,82
2730,2025-01-29,11,32,11,120,2260398,2168744,368
2731,2025-02-27,7,63,12,84,629968,556452,285
2732,2025-09-23,8,17,3,8,2882080,2660541,50
2733,2025-03-10,26,47,7,19,3287748,2608306,19
2734,2025-01-23,9,98,9,126,2594180,2429427,351
2735,2025-08-27,17,65,9,146,1888656,1568230,107
2736,2025-12-21,24,93,12,96,2849059,2473829,94
2737,2025-05-02,21,69,7,16,219608,174908,142
2738,2025-06-04,8,119,7,21,2451934,2321228,293
2739,2025-06-14,4,59,2,89,733691,711270,446
2740,2025-10-20,28,12,1,39,2746566,2424540,398
2741,2025-10-28,24,45,11,7,437868,358894,244
2742,2025-05-22,21,112,12,131,858876,655355,421
2743,2025-04-11,1,74,7,121,396650,316683,303
2744,2025-09-13,3,78,2,38,1718575,1308068,77
2745,2025-03-19,4,27,3,43,4102824,3949038,491
2746,2025-08-24,14,60,11,36,274409,213075,394
2747,2025-12-11,3,15,2,98,1739030,1346072,467
2748,2025-04-03,2,16,10,9,1922719,1502176,175
2749,2025-12-05,24,119,9,113,1093013,869523,318
2750,2025-04-20,2,38,10,50,1859626,1557372,106
2751,2025-10-02,1,85,3,117,2778925,2644649,415
2752,2025-06-04,25,67,2,39,1232982,974686,46
2753,2025-05-26,1,102,9,102,2672901,2327315,472
2754,2025-06-22,28,2,10,84,614696,482247,146
2755,2025-07-12,5,3,10,50,2988637,2823606,495
2756,2025-06-29,24,49,2,1,950173,869032,291
2757,2025-11-02,12,17,12,150,2132715,2003480,397
2758,2025-02-19,8,59,2,37,1205371,956912,478
2759,2025-07-03,18,42,9,94,1674742,1374288,473
2760,2025-03-08,7,109,1,93,510101,486770,398
2761,2025-03-21,1,19,8,19,2550693,1985245,314
2762,2025-03-24,16,30,9,177,1702016,1300120,306
2763,2025-11-14,2,57,12,22,1858675,1576204,302
2764,2025-01-12,14,30,3,33,1230272,1072970,483
2765,2025-02-24,11,41,5,41,2920785,2614975,3
2766,2025-04-24,23,91,5,9,1097306,837781,8
2767,2025-11-12,12,117,7,128,2417383,2321334,327
2768,2025-08-20,12,55,5,17,1605617,1367739,346
2769,2025-06-28,12,37,7,45,1082207,874201,430
2770,2025-02-24,5,108,5,119,1871103,1404502,22
2771,2025-10-12,2,99,2,132,564376,428309,13
2772,2025-07-31,18,30,2,116,1722010,1400888,482
2773,2025-02-16,16,21,7,133,228775,200225,264
2774,2025-02-19,26,94,11,94,1928046,1493662,303
2775,2025-01-16,28,93,2,88,305023,261281,100
2776,2025-09-18,2,53,8,27,1083908,826363,364
2777,2025-04-28,11,11,1,74,1564651,1522550,488
2778,2025-05-22,16,39,4,103,783921,608532,100
2779,2025-01-13,1,73,7,47,1513533,1320238,270
2780,2025-12-13,12,58,7,110,2550477,2061716,15
2781,2025-04-15,4,72,1,86,884518,866778,411
2782,2025-04-13,20,52,3,113,1116280,1052446,455
2783,2025-07-21,14,106,3,21,1531569,1354801,268
2784,2025-05-04,27,18,12,122,129610,98163,136
2785,2025-07-26,14,55,2,80,1435511,1283594,12
2786,2025-02-04,26,15,1,115,2518407,2170112,239
2787,2025-03-05,9,5,1,95,3508449,2821736,393
2788,2025-10-10,3,106,12,145,2985735,2828451,323
2789,2025-12-23,9,74,1,81,1095600,989954,362
2790,2025-02-03,11,101,3,11,1121735,998824,256
2791,2025-01-20,26,76,5,128,1706750,1587559,270
2792,2025-09-10,21,29,11,17,883256,756550,224
2793,2025-12-17,4,105,7,98,2579110,2264470,149
2794,2025-02-22,14,117,7,26,672601,537909,146
2795,2025-01-26,16,62,10,69,1091201,876953,89
2796,2025-06-15,14,24,4,132,2859057,2532907,148
2797,2025-10-26,19,117,2,115,111490,85335,421
2798,2025-05-16,6,114,7,36,160339,128158,26
2799,2025-09-21,15,105,9,44,493300,380075,28
2800,2025-03-23,22,86,11,11,3774217,3527939,321
2801,2025-05-13,4,109,9,22,1036545,865470,359
2802,2025-11-11,19,66,10,130,2502463,2135035,75
2803,2025-02-27,3,57,1,138,2162459,1933175,493
2804,2025-05-29,22,66,1,19,2342682,2257074,457
2805,2025-05-14,10,69,3,42,554335,473289,450
2806,2025-07-02,17,66,12,60,2445315,2386766,497
2807,2025-09-17,12,57,1,139,773832,591358,13
2808,2025-05-13,18,6,7,122,1393008,1196389,47
2809,2025-04-03,27,25,7,145,407052,333333,206
2810,2025-02-16,25,83,11,22,711991,617656,255
2811,2025-12-12,27,76,5,43,2566170,2320317,286
2812,2025-09-16,5,60,12,101,2476807,2394953,343
2813,2025-09-02,22,82,1,69,230920,204464,117
2814,2025-03-02,9,116,2,208,2556936,1983858,218
2815,2025-01-23,16,116,9,64,792514,683247,345
2816,2025-12-20,18,72,4,86,1632875,1357620,398
2817,2025-08-24,19,103,11,102,812210,663864,23
2818,2025-11-06,14,90,11,73,2607790,2181552,279
2819,2025-05-08,24,34,10,110,157462,127717,261
2820,2025-06-09,5,9,8,3,691515,607835,52
2821,2025-07-17,5,21,6,149,1069878,1005545,208
2822,2025-05-21,18,70,3,1,2157775,2098570,491
2823,2025-04-24,9,69,7,137,2972120,2572120,314
2824,2025-01-22,14,18,5,102,2061267,1617698,385
2825,2025-09-27,15,78,10,18,1832220,1383459,426
2826,2025-02-02,3,39,2,55,523730,463445,387
2827,2025-05-08,12,85,10,42,908033,830295,55
2828,2025-04-30,7,61,12,105,51780,42904,127
2829,2025-01-23,9,42,9,131,445923,375529,399
2830,2025-12-25,1,117,3,93,1217764,1123520,253
2831,2025-03-16,9,16,10,35,2588615,2130723,16
2832,2025-04-09,23,38,5,8,2429090,2054451,432
2833,2025-02-02,16,97,12,124,324028,300585,64
2834,2025-12-25,9,77,9,147,2342695,2096740,279
2835,2025-10-05,24,1,7,119,2361703,1850290,139
2836,2025-02-10,15,35,7,133,488666,454984,429
2837,2025-06-17,20,24,7,97,1161601,1017051,315
2838,2025-12-06,18,80,4,149,1710221,1556626,281
2839,2025-08-14,10,120,9,98,2429098,1996331,456
2840,2025-02-16,11,44,10,67,1365147,1276171,25
2841,2025-02-26,4,79,3,47,295736,279265,399
2842,2025-09-02,12,32,12,98,2964062,2253375,58
2843,2025-02-06,16,11,7,16,1002397,943737,275
2844,2025-10-12,26,51,4,108,1368638,1104719,499
2845,2025-12-30,21,17,2,132,2479629,2007949,190
2846,2025-11-03,2,49,8,2,256157,193577,335
2847,2025-11-30,19,39,3,77,2274461,2213944,128
2848,2025-04-02,2,38,7,97,2912228,2763681,402
2849,2025-10-13,20,56,7,128,1771595,1349070,404
2850,2025-08-12,9,21,1,80,1370147,1161097,186
2851,2025-09-08,25,57,6,138,172407,151955,400
2852,2025-06-07,25,41,4,50,2174087,2033229,14
2853,2025-08-06,5,32,6,67,1746329,1661551,401
2854,2025-03-08,28,82,3,151,2045979,1864168,27
2855,2025-02-25,13,81,6,89,1010085,972541,4
2856,2025-12-22,22,55,3,48,546665,431990,150
2857,2025-04-03,25,103,8,110,2056407,1870525,242
2858,2025-06-09,13,18,6,18,1686380,1275547,40
2859,2025-04-01,9,91,2,24,1612417,1547058,436
2860,2025-09-15,27,33,9,133,2731912,2292883,30
2861,2025-01-04,25,116,9,4,504443,433394,264
2862,2025-07-22,16,92,8,144,586250,466099,40
2863,2025-03-30,19,77,6,159,149976,144595,139
2864,2025-08-17,5,92,7,68,738326,662187,217
2865,2025-02-08,5,94,2,43,274274,218567,128
2866,2025-04-28,24,98,8,88,1006200,854182,356
2867,2025-10-29,24,50,9,13,1984430,1741227,498
2868,2025-11-22,6,48,5,132,783283,643267,63
2869,2025-12-10,18,89,4,129,1410208,1342644,185
2870,2025-05-18,2,5,11,110,1117302,916484,188
2871,2025-05-27,21,60,6,38,875478,826860,39
2872,2025-02-27,5,25,3,115,1247331,1156329,314
2873,2025-09-09,22,80,12,22,1940583,1651104,396
2874,2025-07-23,25,27,4,76,2755598,2473283,380
2875,2025-03-27,16,22,1,70,3329495,2909799,350
2876,2025-03-28,27,10,8,127,144078,129765,31
2877,2025-02-04,20,101,7,64,224913,181872,365
2878,2025-11-22,7,5,7,59,1413147,1293613,257
2879,2025-03-16,9,80,4,118,1417736,1350609,6
2880,2025-01-19,28,118,12,27,2208817,1691729,446
2881,2025-07-22,15,61,9,74,2206663,2114315,431
2882,2025-08-06,12,23,5,66,1117002,1073284,489
2883,2025-07-04,9,34,7,14,2280266,1820475,273
2884,2025-07-05,23,9,8,56,1938847,1768330,282
2885,2025-02-24,1,83,11,83,1060506,952376,63
2886,2025-03-17,18,59,9,184,3951821,3196055,275
2887,2025-07-17,26,80,10,149,1835032,1793339,270
2888,2025-09-21,25,20,12,16,1333771,1305011,161
2889,2025-09-04,19,90,3,123,488951,397554,230
2890,2025-12-15,5,33,7,60,202795,189887,441
2891,2025-11-03,18,96,7,65,784127,636392,463
2892,2025-04-15,27,72,11,58,2534675,2163071,266
2893,2025-05-01,8,73,2,39,522822,510601,337
2894,2025-10-09,16,4,7,41,2426413,1937055,88
2895,2025-09-22,28,66,1,148,2386419,2297043,85
2896,2025-03-16,4,6,2,5,1156995,928956,455
2897,2025-01-02,1,9,12,134,1668748,1428616,194
2898,2025-02-28,2,117,1,131,2698195,2394052,444
2899,2025-10-13,26,87,8,99,560458,421787,42
2900,2025-06-01,7,48,7,24,1261163,963772,370
2901,2025-05-01,18,38,6,63,2739191,2648751,301
2902,2025-09-19,25,7,8,71,1816389,1689421,392
2903,2025-10-09,21,18,4,81,1347424,1137217,301
2904,2025-06-11,27,87,2,9,65308,51963,395
2905,2025-01-09,15,107,7,47,64714,54043,417
2906,2025-05-23,11,96,10,98,1885154,1775515,169
2907,2025-01-11,23,6,7,111,2853648,2396164,137
2908,2025-02-17,3,2,11,101,1605954,1314940,44
2909,2025-12-29,3,91,4,73,56650,53012,277
2910,2025-06-15,4,52,10,69,2644654,2269033,267
2911,2025-11-11,1,48,9,50,1853116,1568716,103
2912,2025-05-31,18,19,7,137,2430133,2138172,207
2913,2025-03-23,13,78,8,5,3170161,2548297,221
2914,2025-10-13,18,67,11,145,546241,469040,349
2915,2025-12-05,21,63,10,19,1577080,1193922,411
2916,2025-10-30,14,24,6,117,375202,330534,459
2917,2025-07-13,1,89,10,61,580597,438422,44
2918,2025-03-09,14,113,12,128,2739140,2589397,323
2919,2025-09-25,19,72,3,98,111624,91490,40
2920,2025-10-11,28,1,10,95,633847,612531,401
2921,2025-08-25,12,43,9,81,543999,465625,233
2922,2025-05-29,23,12,11,36,2097985,1716704,308
2923,2025-04-05,26,10,2,139,2872658,2681235,330
2924,2025-10-10,5,36,2,104,627852,533812,90
2925,2025-03-25,5,78,8,120,3077807,2724339,230
2926,2025-01-28,26,91,5,94,1167366,1121531,53
2927,2025-10-11,12,88,5,96,2088878,1967077,23
2928,2025-06-13,14,100,9,33,62105,58647,72
2929,2025-03-06,28,112,6,179,70357,64262,9
2930,2025-01-26,3,81,7,57,1485169,1253931,486
2931,2025-01-28,15,22,4,35,1217887,1150845,240
2932,2025-04-01,17,21,9,84,1224399,919723,45
2933,2025-09-06,17,84,9,47,724938,658558,367
2934,2025-08-20,8,12,3,108,354036,297242,478
2935,2025-10-05,26,99,6,2,2069432,1583445,402
2936,2025-06-29,18,83,12,16,433639,336815,190
2937,2025-01-01,20,23,8,28,2805394,2159648,95
2938,2025-08-07,3,96,1,93,1003838,971525,441
2939,2025-08-14,2,106,10,35,887223,674365,236
2940,2025-02-06,26,56,10,81,2904162,2187944,489
2941,2025-09-05,9,116,12,23,2164684,1909295,159
2942,2025-10-15,23,42,12,76,1002121,938453,72
2943,2025-10-18,17,60,7,143,2453689,1960664,439
2944,2025-07-31,12,17,10,66,1220330,1183728,392
2945,2025-03-01,14,108,12,32,3736522,3483922,263
2946,2025-03-14,16,26,5,193,555277,443688,394
2947,2025-02-06,2,34,6,12,694786,577306,287
2948,2025-12-06,20,52,4,47,338235,290105,151
2949,2025-04-20,26,102,12,93,1886477,1525948,391
2950,2025-05-04,11,112,3,108,2272728,1736158,441
2951,2025-05-20,18,56,1,110,1928228,1532100,280
2952,2025-04-23,23,33,5,139,2161328,1718046,155
2953,2025-04-01,11,103,4,98,2695020,2621933,152
2954,2025-07-27,5,70,1,85,1450866,1105859,417
2955,2025-08-16,9,91,1,101,1560394,1331432,171
2956,2025-06-30,3,47,7,41,913984,804170,373
2957,2025-01-05,20,5,9,86,1411271,1093230,252
2958,2025-11-19,23,40,12,8,2843752,2780410,52
2959,2025-04-30,4,11,2,119,2178652,2105716,48
2960,2025-11-04,22,3,3,85,1287034,1173719,227
2961,2025-12-16,13,7,11,46,755440,676711,207
2962,2025-11-14,12,118,4,81,1174280,1069399,42
2963,2025-12-16,6,1,2,35,814373,692770,160
2964,2025-10-17,12,112,1,3,712316,675121,388
2965,2025-12-25,2,11,6,29,1464573,1170717,368
2966,2025-04-04,12,103,11,67,1896141,1698477,316
2967,2025-06-23,2,57,5,12,2114909,1634772,226
2968,2025-12-27,7,109,3,119,2545445,2231518,476
2969,2025-07-01,23,96,10,94,2750768,2080822,118
2970,2025-12-08,25,107,2,13,90780,88600,147
2971,2025-12-13,20,28,5,4,902548,820151,296
2972,2025-03-02,1,36,6,46,254573,242355,219
2973,2025-01-24,17,79,12,73,320152,245416,153
2974,2025-11-17,20,117,2,57,2792828,2310971,315
2975,2025-11-12,6,70,6,89,1071862,1028065,351
2976,2025-10-18,11,19,1,93,1677064,1285053,30
2977,2025-07-28,16,73,10,4,2751657,2075907,292
2978,2025-08-08,27,71,1,19,2343174,1965869,224
2979,2025-09-02,9,6,12,62,2058996,1781483,355
2980,2025-12-15,5,92,4,50,2441910,2307858,157
2981,2025-10-25,23,48,4,6,61656,51809,234
2982,2025-07-13,25,109,3,86,1426116,1072227,82
2983,2025-11-21,12,107,1,19,2118757,1692630,194
2984,2025-06-10,9,17,7,48,1249021,967150,275
