transaction_id,date,month,quarter,is_ramadan_period,product_name,category,sub_category,brand,outlet_name,outlet_type,region,city,distributor_name,qty_sold,sell_in_value,sell_out_value,stock_available
2347,2025-08-09,August,3,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Toko Bekasi 30,Modern Trade,Jawa Barat,Bekasi,PT Distribusi SumateraUtara 4,147,1168770,1125999,181
2348,2025-05-02,May,2,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Warung Binjai 3,Modern Trade,Sumatera Utara,Binjai,PT Distribusi Jakarta 9,150,1378410,1275498,87
2349,2025-07-16,July,3,False,Nuansa Deodoran,Personal Care,Deodoran,Nuansa,Warung Semarang 70,General Trade,Jawa Tengah,Semarang,PT Distribusi Jakarta 10,5,722748,557217,379
2350,2025-11-11,November,4,False,Ceria Lotion,Personal Care,Lotion,Ceria,Warung Manado 104,Modern Trade,Sulawesi,Manado,PT Distribusi Sulawesi 8,32,451326,364050,208
2351,2025-04-24,April,2,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Warung Malang 59,Modern Trade,Jawa Timur,Malang,PT Distribusi Jakarta 10,43,777892,747596,143
2352,2025-02-24,February,1,False,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Toko Surabaya 31,Modern Trade,Jawa Timur,Surabaya,PT Distribusi SumateraSelatan 11,79,1875332,1656511,307
2353,2025-07-17,July,3,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Warung Binjai 28,General Trade,Sumatera Utara,Binjai,PT Distribusi SumateraUtara 4,26,393920,332453,227
2354,2025-08-15,August,3,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Warung Kediri 95,Modern Trade,Jawa Timur,Kediri,PT Distribusi JawaBarat 7,98,146580,128182,139
2355,2025-04-16,April,2,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Warung Medan 63,Modern Trade,Sumatera Utara,Medan,PT Distribusi JawaBarat 7,135,1485663,1224302,255
2356,2025-09-17,September,3,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Toko Semarang 50,Modern Trade,Jawa Tengah,Semarang,PT Distribusi Sulawesi 8,53,1614312,1264391,39
2357,2025-11-04,November,4,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Warung Magelang 90,General Trade,Jawa Tengah,Magelang,PT Distribusi SumateraSelatan 11,97,756243,704255,106
2358,2025-04-22,April,2,False,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Swalayan Banjarmasin 46,General Trade,Kalimantan,Banjarmasin,PT Distribusi JawaBarat 7,71,1093398,999841,460
2359,2025-04-29,April,2,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Warung Malang 77,General Trade,Jawa Timur,Malang,PT Distribusi Sulawesi 8,7,2929356,2827153,124
2360,2025-11-27,November,4,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Minimarket Medan 9,General Trade,Sumatera Utara,Medan,PT Distribusi Sulawesi 8,6,1681038,1481803,184
2361,2025-07-15,July,3,False,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Warung Medan 63,Modern Trade,Sumatera Utara,Medan,PT Distribusi JawaBarat 7,115,1828962,1409354,130
2362,2025-06-28,June,2,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Swalayan Malang 35,Modern Trade,Jawa Timur,Malang,PT Distribusi SumateraUtara 6,67,2057103,1617628,112
2363,2025-10-27,October,4,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Swalayan Medan 67,General Trade,Sumatera Utara,Medan,PT Distribusi Jakarta 10,136,870876,822592,195
2364,2025-07-06,July,3,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Swalayan Balikpapan 98,General Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 4,24,715861,552105,356
2365,2025-10-11,October,4,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Minimarket Bogor 33,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraSelatan 2,135,1120157,956852,150
2366,2025-03-14,March,1,True,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Toko Manado 56,Modern Trade,Sulawesi,Manado,PT Distribusi Kalimantan 5,67,1415213,1194689,85
2367,2025-09-24,September,3,False,Ceria Sampo,Personal Care,Sampo,Ceria,Toko Bekasi 30,Modern Trade,Jawa Barat,Bekasi,PT Distribusi SumateraSelatan 2,14,2451696,2207906,401
2368,2025-04-01,April,2,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Minimarket Jakarta Selatan 71,Modern Trade,Jakarta,Jakarta Selatan,PT Distribusi Sulawesi 8,109,754333,606737,413
2369,2025-04-11,April,2,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Swalayan Banjarmasin 92,General Trade,Kalimantan,Banjarmasin,PT Distribusi SumateraSelatan 2,18,475765,386264,400
2370,2025-04-02,April,2,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Swalayan Bekasi 16,General Trade,Jawa Barat,Bekasi,PT Distribusi Sulawesi 8,142,1597407,1463764,78
2371,2025-10-01,October,4,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Toko Surabaya 32,General Trade,Jawa Timur,Surabaya,PT Distribusi SumateraSelatan 1,84,770558,713737,262
2372,2025-01-11,January,1,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Swalayan Bogor 65,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraSelatan 1,101,616017,485674,240
2373,2025-03-21,March,1,True,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Toko Medan 17,General Trade,Sumatera Utara,Medan,PT Distribusi SumateraUtara 4,133,3439746,3199397,236
2374,2025-05-06,May,2,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Warung Jakarta Pusat 23,General Trade,Jakarta,Jakarta Pusat,PT Distribusi JawaTimur 12,29,1091088,858991,310
2375,2025-01-22,January,1,False,Ceria Sampo,Personal Care,Sampo,Ceria,Toko Palembang 49,General Trade,Sumatera Selatan,Palembang,PT Distribusi Kalimantan 3,1,1254614,1073921,409
2376,2025-09-08,September,3,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Toko Malang 97,General Trade,Jawa Timur,Malang,PT Distribusi JawaBarat 7,141,2321085,2128513,455
2377,2025-09-26,September,3,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Swalayan Lubuklinggau 83,Modern Trade,Sumatera Selatan,Lubuklinggau,PT Distribusi Jakarta 9,91,2589723,2286255,428
2378,2025-07-27,July,3,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Minimarket Bogor 33,General Trade,Jawa Barat,Bogor,PT Distribusi Jakarta 9,105,750010,649302,255
2379,2025-03-06,March,1,True,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Minimarket Bogor 5,Modern Trade,Jawa Barat,Bogor,PT Distribusi SumateraUtara 4,26,3592030,3515822,431
2380,2025-06-02,June,2,False,Harmoni Sampo,Personal Care,Sampo,Harmoni,Toko Surabaya 78,Modern Trade,Jawa Timur,Surabaya,PT Distribusi JawaBarat 7,98,1626824,1332188,12
2381,2025-06-11,June,2,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Swalayan Semarang 26,Modern Trade,Jawa Tengah,Semarang,PT Distribusi SumateraSelatan 1,56,1876776,1742148,384
2382,2025-03-17,March,1,True,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Minimarket Balikpapan 111,General Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 10,50,3881362,3619622,202
2383,2025-05-06,May,2,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Warung Binjai 3,Modern Trade,Sumatera Utara,Binjai,PT Distribusi SumateraUtara 4,113,1110823,957483,238
2384,2025-12-31,December,4,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Toko Medan 48,Modern Trade,Sumatera Utara,Medan,PT Distribusi SumateraUtara 4,119,596996,504840,26
2385,2025-05-06,May,2,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Swalayan Binjai 115,Modern Trade,Sumatera Utara,Binjai,PT Distribusi SumateraSelatan 11,26,1289073,1077701,179
2386,2025-08-27,August,3,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Swalayan Balikpapan 114,Modern Trade,Kalimantan,Balikpapan,PT Distribusi SumateraSelatan 11,111,377673,335220,181
2387,2025-09-20,September,3,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Minimarket Bogor 62,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraSelatan 1,123,334187,277733,99
2388,2025-06-08,June,2,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Warung Jakarta Timur 22,General Trade,Jakarta,Jakarta Timur,PT Distribusi SumateraSelatan 1,26,662112,609936,287
2389,2025-05-19,May,2,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Minimarket Lubuklinggau 4,General Trade,Sumatera Selatan,Lubuklinggau,PT Distribusi Jakarta 9,56,2695240,2344457,12
2390,2025-08-18,August,3,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Minimarket Bandung 43,General Trade,Jawa Barat,Bandung,PT Distribusi Jakarta 10,118,1505112,1344076,145
2391,2025-07-08,July,3,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Swalayan Manado 103,Modern Trade,Sulawesi,Manado,PT Distribusi Jakarta 9,150,567148,540612,388
2392,2025-09-07,September,3,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Swalayan Balikpapan 98,General Trade,Kalimantan,Balikpapan,PT Distribusi Jakarta 9,10,2844748,2643455,373
2393,2025-10-17,October,4,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Minimarket Medan 9,General Trade,Sumatera Utara,Medan,PT Distribusi Kalimantan 3,97,1434758,1294068,225
2394,2025-11-22,November,4,False,Ceria Lotion,Personal Care,Lotion,Ceria,Toko Solo 19,General Trade,Jawa Tengah,Solo,PT Distribusi Kalimantan 3,51,440865,393199,141
2395,2025-07-21,July,3,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Swalayan Solo 6,General Trade,Jawa Tengah,Solo,PT Distribusi SumateraSelatan 1,78,100812,97718,99
2396,2025-08-03,August,3,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Swalayan Bogor 25,Modern Trade,Jawa Barat,Bogor,PT Distribusi JawaBarat 7,39,1840596,1612036,130
2397,2025-04-18,April,2,False,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Minimarket Medan 9,General Trade,Sumatera Utara,Medan,PT Distribusi Kalimantan 3,10,1163619,1067346,402
2398,2025-02-03,February,1,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Toko Manado 60,General Trade,Sulawesi,Manado,PT Distribusi Kalimantan 3,127,529144,406590,235
2399,2025-06-25,June,2,False,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Warung Bekasi 94,Modern Trade,Jawa Barat,Bekasi,PT Distribusi SumateraUtara 6,121,1132480,999662,280
2400,2025-06-19,June,2,False,Harmoni Deterjen,Household,Deterjen,Harmoni,Warung Balikpapan 86,General Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 6,135,702626,634880,427
2401,2025-10-29,October,4,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Swalayan Banjarmasin 88,General Trade,Kalimantan,Banjarmasin,PT Distribusi Kalimantan 5,63,998746,936258,222
2402,2025-09-05,September,3,False,Ceria Lotion,Personal Care,Lotion,Ceria,Minimarket Bandung 43,General Trade,Jawa Barat,Bandung,PT Distribusi Jakarta 9,77,2142430,2086159,207
2403,2025-01-27,January,1,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Minimarket Bandung 39,Modern Trade,Jawa Barat,Bandung,PT Distribusi Kalimantan 5,28,670639,588588,432
2404,2025-04-23,April,2,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Toko Manado 60,General Trade,Sulawesi,Manado,PT Distribusi Kalimantan 3,26,2975030,2602282,185
2405,2025-07-31,July,3,False,Nuansa Pewangi Pakaian,Household,Pewangi Pakaian,Nuansa,Minimarket Balikpapan 52,Modern Trade,Kalimantan,Balikpapan,PT Distribusi JawaBarat 7,146,1439208,1178408,124
2406,2025-03-25,March,1,True,Nuansa Minyak Goreng,Food & Beverage,Minyak Goreng,Nuansa,Minimarket Bogor 62,General Trade,Jawa Barat,Bogor,PT Distribusi SumateraSelatan 11,23,1913563,1842777,29
2407,2025-08-12,August,3,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Minimarket Binjai 105,General Trade,Sumatera Utara,Binjai,PT Distribusi JawaBarat 7,40,1787376,1535052,15
2408,2025-06-20,June,2,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Swalayan Bekasi 16,General Trade,Jawa Barat,Bekasi,PT Distribusi Kalimantan 5,61,2090612,1990668,251
2409,2025-07-22,July,3,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Warung Binjai 28,General Trade,Sumatera Utara,Binjai,PT Distribusi JawaBarat 7,111,1036128,845363,312
2410,2025-03-26,March,1,True,Harmoni Kecap,Food & Beverage,Kecap,Harmoni,Warung Surabaya 21,Modern Trade,Jawa Timur,Surabaya,PT Distribusi Jakarta 10,117,3554730,2974153,42
2411,2025-02-21,February,1,False,Ceria Sampo,Personal Care,Sampo,Ceria,Warung Makassar 11,Modern Trade,Sulawesi,Makassar,PT Distribusi JawaTimur 12,3,679339,593936,252
2412,2025-02-17,February,1,False,Segar Alam Sabun Cuci Piring,Household,Sabun Cuci Piring,Segar Alam,Warung Manado 104,Modern Trade,Sulawesi,Manado,PT Distribusi JawaTimur 12,39,265410,199184,90
2413,2025-01-17,January,1,False,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Swalayan Bandung 38,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraUtara 6,92,2843650,2506846,20
2414,2025-03-26,March,1,True,Nuansa Lotion,Personal Care,Lotion,Nuansa,Minimarket Bandung 43,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraSelatan 2,14,3492588,2685588,20
2415,2025-11-11,November,4,False,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Warung Makassar 106,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraUtara 4,44,1689403,1587302,251
2416,2025-02-25,February,1,False,Ceria Lotion,Personal Care,Lotion,Ceria,Swalayan Balikpapan 76,Modern Trade,Kalimantan,Balikpapan,PT Distribusi Kalimantan 5,135,350661,330082,145
2417,2025-03-12,March,1,True,Ceria Sampo,Personal Care,Sampo,Ceria,Toko Manado 60,General Trade,Sulawesi,Manado,PT Distribusi Jakarta 10,93,994221,892807,358
2418,2025-09-21,September,3,False,Harmoni Sampo,Personal Care,Sampo,Harmoni,Warung Binjai 64,Modern Trade,Sumatera Utara,Binjai,PT Distribusi Jakarta 10,58,2940009,2396843,201
2419,2025-06-23,June,2,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Warung Surabaya 21,Modern Trade,Jawa Timur,Surabaya,PT Distribusi JawaTimur 12,122,1947958,1621700,260
2420,2025-06-06,June,2,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Warung Balikpapan 84,Modern Trade,Kalimantan,Balikpapan,PT Distribusi JawaTimur 12,103,1803091,1686975,120
2421,2025-06-08,June,2,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Toko Makassar 42,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraUtara 4,62,1984776,1556472,79
2422,2025-01-19,January,1,False,Ceria Sampo,Personal Care,Sampo,Ceria,Warung Surabaya 8,General Trade,Jawa Timur,Surabaya,PT Distribusi Jakarta 10,31,669414,518638,229
2423,2025-03-06,March,1,True,Nuansa Pasta Gigi,Personal Care,Pasta Gigi,Nuansa,Swalayan Makassar 93,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 2,102,2023788,1837957,296
2424,2025-05-03,May,2,False,Rumahku Pewangi Pakaian,Household,Pewangi Pakaian,Rumahku,Minimarket Bogor 62,General Trade,Jawa Barat,Bogor,PT Distribusi JawaBarat 7,105,564299,543911,342
2425,2025-12-10,December,4,False,Segar Alam Mi Instan,Food & Beverage,Mi Instan,Segar Alam,Warung Bekasi 94,Modern Trade,Jawa Barat,Bekasi,PT Distribusi Jakarta 10,78,929847,888920,335
2426,2025-01-18,January,1,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Warung Surabaya 21,Modern Trade,Jawa Timur,Surabaya,PT Distribusi JawaBarat 7,50,1497394,1145795,16
2427,2025-05-10,May,2,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Minimarket Surabaya 24,Modern Trade,Jawa Timur,Surabaya,PT Distribusi Sulawesi 8,119,2811233,2733381,401
2428,2025-12-30,December,4,False,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Toko Makassar 42,Modern Trade,Sulawesi,Makassar,PT Distribusi Sulawesi 8,35,1421152,1309470,362
2429,2025-08-05,August,3,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Minimarket Binjai 41,Modern Trade,Sumatera Utara,Binjai,PT Distribusi Jakarta 10,48,81200,77132,84
2430,2025-05-09,May,2,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Warung Kediri 12,General Trade,Jawa Timur,Kediri,PT Distribusi Sulawesi 8,86,671460,510085,71
2431,2025-05-03,May,2,False,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Toko Surabaya 78,Modern Trade,Jawa Timur,Surabaya,PT Distribusi Sulawesi 8,72,898320,822663,213
2432,2025-01-20,January,1,False,Harmoni Sabun Cuci Piring,Household,Sabun Cuci Piring,Harmoni,Toko Bandung 2,General Trade,Jawa Barat,Bandung,PT Distribusi SumateraSelatan 11,93,1488491,1390322,190
2433,2025-06-22,June,2,False,Nuansa Sabun Mandi,Personal Care,Sabun Mandi,Nuansa,Toko Makassar 14,Modern Trade,Sulawesi,Makassar,PT Distribusi Sulawesi 8,129,896046,715532,170
2434,2025-12-15,December,4,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Warung Banjarmasin 110,General Trade,Kalimantan,Banjarmasin,PT Distribusi JawaTimur 12,130,1196915,1043829,455
2435,2025-09-28,September,3,False,Rumahku Minyak Goreng,Food & Beverage,Minyak Goreng,Rumahku,Warung Banjarmasin 79,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi Jakarta 10,51,1874260,1737502,374
2436,2025-01-21,January,1,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Swalayan Makassar 93,Modern Trade,Sulawesi,Makassar,PT Distribusi Jakarta 10,141,1267158,1107397,386
2437,2025-08-22,August,3,False,Harmoni Sabun Mandi,Personal Care,Sabun Mandi,Harmoni,Swalayan Banjarmasin 37,Modern Trade,Kalimantan,Banjarmasin,PT Distribusi SumateraUtara 6,5,1758492,1557221,494
2438,2025-02-02,February,1,False,Segar Alam Teh Celup,Food & Beverage,Teh Celup,Segar Alam,Warung Binjai 107,Modern Trade,Sumatera Utara,Binjai,PT Distribusi JawaBarat 7,119,2603326,2294926,472
2439,2025-06-11,June,2,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Swalayan Balikpapan 76,Modern Trade,Kalimantan,Balikpapan,PT Distribusi SumateraUtara 4,116,1160234,950307,333
2440,2025-01-20,January,1,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Toko Bekasi 30,Modern Trade,Jawa Barat,Bekasi,PT Distribusi SumateraSelatan 11,149,1115948,938296,2
2441,2025-09-29,September,3,False,Harmoni Deodoran,Personal Care,Deodoran,Harmoni,Swalayan Solo 6,General Trade,Jawa Tengah,Solo,PT Distribusi SumateraUtara 4,116,1052354,885351,220
2442,2025-01-25,January,1,False,Ceria Sampo,Personal Care,Sampo,Ceria,Swalayan Manado 103,Modern Trade,Sulawesi,Manado,PT Distribusi Kalimantan 5,138,2342379,2263161,8
2443,2025-09-14,September,3,False,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Warung Bekasi 94,Modern Trade,Jawa Barat,Bekasi,PT Distribusi SumateraSelatan 11,79,2567609,2317426,254
2444,2025-10-25,October,4,False,Nuansa Deodoran,Personal Care,Deodoran,Nuansa,Minimarket Jakarta Selatan 69,General Trade,Jakarta,Jakarta Selatan,PT Distribusi SumateraSelatan 11,142,1256102,1167327,437
2445,2025-05-01,May,2,False,Harmoni Susu Bubuk,Food & Beverage,Susu Bubuk,Harmoni,Swalayan Bekasi 72,Modern Trade,Jawa Barat,Bekasi,PT Distribusi JawaTimur 12,85,793384,694500,102
2446,2025-01-08,January,1,False,Segar Alam Deterjen,Household,Deterjen,Segar Alam,Minimarket Binjai 55,General Trade,Sumatera Utara,Binjai,PT Distribusi SumateraSelatan 2,85,2763056,2228369,245
2447,2025-01-11,January,1,False,Harmoni Sampo,Personal Care,Sampo,Harmoni,Toko Medan 17,General Trade,Sumatera Utara,Medan,PT Distribusi JawaTimur 12,67,758932,683961,343
2448,2025-05-12,May,2,False,Segar Alam Susu Bubuk,Food & Beverage,Susu Bubuk,Segar Alam,Warung Surabaya 21,Modern Trade,Jawa Timur,Surabaya,PT Distribusi JawaBarat 7,53,737477,614413,391
2449,2025-05-28,May,2,False,Nuansa Lotion,Personal Care,Lotion,Nuansa,Warung Semarang 70,General Trade,Jawa Tengah,Semarang,PT Distribusi JawaTimur 12,141,2730255,2090762,79
2450,2025-03-04,March,1,True,Ceria Pembersih Lantai,Household,Pembersih Lantai,Ceria,Minimarket Banjarmasin 120,General Trade,Kalimantan,Banjarmasin,PT Distribusi SumateraSelatan 1,86,457448,425011,406
2451,2025-05-19,May,2,False,Harmoni Pasta Gigi,Personal Care,Pasta Gigi,Harmoni,Minimarket Magelang 15,General Trade,Jawa Tengah,Magelang,PT Distribusi Sulawesi 8,87,559352,483899,427
2452,2025-10-01,October,4,False,Rumahku Teh Celup,Food & Beverage,Teh Celup,Rumahku,Warung Jakarta Pusat 66,Modern Trade,Jakarta,Jakarta Pusat,PT Distribusi SumateraSelatan 2,124,2851788,2541810,402
2453,2025-02-12,February,1,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Minimarket Makassar 101,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 2,91,789869,662867,96
2454,2025-10-07,October,4,False,Ceria Lotion,Personal Care,Lotion,Ceria,Swalayan Makassar 93,Modern Trade,Sulawesi,Makassar,PT Distribusi SumateraSelatan 1,23,316057,248840,175
2455,2025-03-24,March,1,True,Ceria Mi Instan,Food & Beverage,Mi Instan,Ceria,Minimarket Binjai 105,General Trade,Sumatera Utara,Binjai,PT Distribusi JawaTimur 12,191,1210172,1040867,473
2456,2025-11-20,November,4,False,Rumahku Kecap,Food & Beverage,Kecap,Rumahku,Minimarket Lubuklinggau 4,General Trade,Sumatera Selatan,Lubuklinggau,PT Distribusi SumateraUtara 6,100,1863623,1442110,262
2457,2025-07-26,July,3,False,Nuansa Deodoran,Personal Care,Deodoran,Nuansa,Warung Jakarta Timur 22,General Trade,Jakarta,Jakarta Timur,PT Distribusi SumateraUtara 4,124,2509348,2313565,34
2458,2025-04-27,April,2,False,Segar Alam Pembersih Lantai,Household,Pembersih Lantai,Segar Alam,Minimarket Balikpapan 85,General Trade,Kalimantan,Balikpapan,PT Distribusi Sulawesi 8,143,1970375,1653289,328
